month;GPR;GPRT;GPRA;GPRH;GPRHT;GPRHA;SHARE_GPR;N10;SHARE_GPRH;N3H;GPRH_NOEW;GPR_NOEW;GPRH_AND;GPR_AND;GPRH_BASIC;GPR_BASIC;SHAREH_CAT_1;SHAREH_CAT_2;SHAREH_CAT_3;SHAREH_CAT_4;SHAREH_CAT_5;SHAREH_CAT_6;SHAREH_CAT_7;SHAREH_CAT_8;GPRC_ARG;GPRC_AUS;GPRC_BEL;GPRC_BRA;GPRC_CAN;GPRC_CHE;GPRC_CHL;GPRC_CHN;GPRC_COL;GPRC_DEU;GPRC_DNK;GPRC_EGY;GPRC_ESP;GPRC_FIN;GPRC_FRA;GPRC_GBR;GPRC_HKG;GPRC_HUN;GPRC_IDN;GPRC_IND;GPRC_ISR;GPRC_ITA;GPRC_JPN;GPRC_KOR;GPRC_MEX;GPRC_MYS;GPRC_NLD;GPRC_NOR;GPRC_PER;GPRC_PHL;GPRC_POL;GPRC_PRT;GPRC_RUS;GPRC_SAU;GPRC_SWE;GPRC_THA;GPRC_TUN;GPRC_TUR;GPRC_TWN;GPRC_UKR;GPRC_USA;GPRC_VEN;GPRC_VNM;GPRC_ZAF;GPRHC_ARG;GPRHC_AUS;GPRHC_BEL;GPRHC_BRA;GPRHC_CAN;GPRHC_CHE;GPRHC_CHL;GPRHC_CHN;GPRHC_COL;GPRHC_DEU;GPRHC_DNK;GPRHC_EGY;GPRHC_ESP;GPRHC_FIN;GPRHC_FRA;GPRHC_GBR;GPRHC_HKG;GPRHC_HUN;GPRHC_IDN;GPRHC_IND;GPRHC_ISR;GPRHC_ITA;GPRHC_JPN;GPRHC_KOR;GPRHC_MEX;GPRHC_MYS;GPRHC_NLD;GPRHC_NOR;GPRHC_PER;GPRHC_PHL;GPRHC_POL;GPRHC_PRT;GPRHC_RUS;GPRHC_SAU;GPRHC_SWE;GPRHC_THA;GPRHC_TUN;GPRHC_TUR;GPRHC_TWN;GPRHC_UKR;GPRHC_USA;GPRHC_VEN;GPRHC_VNM;GPRHC_ZAF;var_name;var_label
01.04.1966;;;;83.17;105.94;57.28;;;3.00;11365;77.49;;103.24;;64.02;;0.57;0.19;0.70;0.71;0.04;0.43;0.51;0.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0.12;0.07;0.04;0.13;0.04;0.02;0.84;0.01;0.55;0.02;0.11;0.15;0.02;0.58;0.62;0.09;0.04;0.08;0.25;0.06;0.13;0.26;0.18;0.09;0.05;0.11;0.02;0.02;0.06;0.16;0.17;0.99;0.01;0.03;0.09;0.00;0.09;0.07;0.00;2.88;0.01;1.59;0.18;;
01.05.1966;;;;88.25;114.22;64.02;;;3.18;12094;76.76;;104.41;;71.44;;0.60;0.16;0.74;0.76;0.04;0.46;0.59;0.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.16;0.11;0.08;0.08;0.02;0.04;0.87;0.02;0.48;0.02;0.21;0.07;0.07;0.51;0.69;0.09;0.03;0.07;0.24;0.19;0.13;0.28;0.23;0.02;0.07;0.10;0.01;0.03;0.04;0.17;0.04;0.80;0.10;0.04;0.12;0.04;0.04;0.07;0.00;3.03;0.02;1.65;0.07;;
01.06.1966;;;;84.82;105.84;61.09;;;3.06;10817;75.02;;106.58;;60.96;;0.44;0.18;0.88;0.55;0.01;0.44;0.68;0.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.16;0.15;0.05;0.13;0.07;0.03;0.75;0.02;0.56;0.03;0.12;0.13;0.10;0.59;0.56;0.10;0.09;0.09;0.23;0.05;0.12;0.14;0.17;0.07;0.09;0.06;0.03;0.03;0.05;0.19;0.01;1.01;0.05;0.05;0.15;0.01;0.06;0.00;0.02;2.94;0.04;1.60;0.06;;
01.07.1966;;;;101.37;130.39;70.08;;;3.66;11048;88.46;;113.73;;77.62;;0.60;0.33;1.04;0.58;0.03;0.65;0.72;0.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.09;0.23;0.06;0.04;0.12;0.03;0.03;1.04;0.01;0.44;0.01;0.20;0.03;0.06;0.72;0.72;0.08;0.07;0.10;0.34;0.09;0.14;0.31;0.43;0.04;0.08;0.05;0.02;0.04;0.08;0.26;0.03;1.16;0.01;0.01;0.19;0.01;0.05;0.04;0.00;3.44;0.01;2.21;0.03;;
01.08.1966;;;;90.54;102.10;77.43;;;3.27;10318;80.47;;107.48;;79.33;;0.48;0.11;0.96;0.42;0.03;0.64;0.71;0.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.11;0.03;0.09;0.10;0.02;0.06;0.90;0.03;0.33;0.01;0.12;0.09;0.02;0.36;0.42;0.10;0.01;0.06;0.31;0.06;0.12;0.34;0.28;0.07;0.08;0.07;0.01;0.01;0.08;0.08;0.02;0.76;0.02;0.05;0.20;0.00;0.03;0.04;0.00;3.06;0.03;2.03;0.03;;
01.09.1966;;;;82.44;111.99;48.88;;;2.97;10895;75.28;;108.41;;68.27;;0.50;0.16;0.83;0.70;0.05;0.33;0.45;0.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.16;0.01;0.05;0.12;0.01;0.01;0.85;0.02;0.56;0.00;0.06;0.04;0.05;0.55;0.61;0.07;0.02;0.06;0.18;0.03;0.16;0.25;0.22;0.04;0.05;0.04;0.02;0.00;0.07;0.08;0.06;0.89;0.02;0.06;0.17;0.01;0.05;0.01;0.00;2.78;0.04;1.68;0.17;;
01.10.1966;;;;87.21;110.71;60.43;;;3.15;11506;83.81;;106.13;;78.76;;0.42;0.18;0.79;0.75;0.03;0.40;0.62;0.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0.20;0.03;0.04;0.10;0.03;0.01;0.78;0.03;0.38;0.03;0.17;0.04;0.04;0.48;0.53;0.07;0.07;0.09;0.24;0.24;0.15;0.22;0.46;0.03;0.09;0.03;0.08;0.04;0.32;0.15;0.05;1.03;0.05;0.02;0.26;0.03;0.03;0.06;0.00;2.99;0.03;1.81;0.09;;
01.11.1966;;;;84.35;90.61;74.18;;;3.04;11568;77.63;;100.81;;64.86;;0.36;0.10;0.66;0.73;0.00;0.50;0.70;0.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;0.07;0.11;0.05;0.19;0.02;0.05;0.76;0.00;0.41;0.03;0.21;0.09;0.06;0.46;0.47;0.10;0.06;0.08;0.27;0.38;0.18;0.18;0.30;0.04;0.05;0.08;0.03;0.02;0.13;0.14;0.06;0.92;0.10;0.05;0.16;0.03;0.05;0.06;0.03;2.91;0.05;1.47;0.09;;
01.12.1966;;;;89.50;112.87;63.00;;;3.23;11429;78.57;;105.47;;76.74;;0.57;0.27;0.85;0.59;0.03;0.45;0.53;0.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.07;0.06;0.04;0.05;0.13;0.01;0.03;0.87;0.01;0.43;0.02;0.17;0.04;0.06;0.53;0.87;0.08;0.03;0.03;0.10;0.18;0.20;0.23;0.21;0.03;0.00;0.07;0.03;0.03;0.05;0.09;0.18;0.96;0.03;0.02;0.10;0.03;0.04;0.06;0.01;3.03;0.13;1.64;0.36;;
01.01.1967;;;;78.88;92.23;64.76;;;2.85;11422;72.56;;106.09;;62.85;;0.47;0.20;0.70;0.49;0.04;0.49;0.74;0.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.16;0.09;0.04;0.07;0.02;0.02;0.99;0.01;0.34;0.01;0.15;0.06;0.07;0.46;0.53;0.30;0.09;0.06;0.11;0.18;0.12;0.39;0.23;0.06;0.05;0.04;0.06;0.01;0.11;0.08;0.04;0.88;0.04;0.04;0.18;0.03;0.02;0.06;0.00;2.70;0.02;1.44;0.07;;
01.02.1967;;;;93.53;112.57;70.76;;;3.37;10314;80.08;;104.85;;62.99;;0.44;0.21;0.73;0.88;0.01;0.57;0.73;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.10;0.13;0.13;0.04;0.04;0.07;0.01;0.93;0.01;0.79;0.01;0.11;0.07;0.06;0.44;0.66;0.15;0.04;0.06;0.20;0.06;0.22;0.52;0.31;0.12;0.01;0.10;0.01;0.00;0.04;0.16;0.03;1.30;0.04;0.10;0.11;0.02;0.03;0.04;0.01;3.16;0.00;1.77;0.07;;
01.03.1967;;;;106.48;116.13;92.52;;;3.84;11247;86.38;;112.62;;69.31;;0.58;0.27;0.82;0.64;0.04;0.72;0.92;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.10;0.09;0.10;0.05;0.13;0.08;0.02;0.77;0.05;0.52;0.02;0.11;0.06;0.11;0.52;0.63;0.20;0.04;0.04;0.28;0.07;0.32;0.28;0.26;0.06;0.04;0.08;0.02;0.02;0.07;0.11;0.02;1.27;0.04;0.06;0.19;0.03;0.03;0.00;0.01;3.58;0.10;1.83;0.03;;
01.04.1967;;;;86.28;96.31;78.41;;;3.11;11887;79.43;;99.17;;69.41;;0.35;0.14;0.87;0.55;0.03;0.57;0.78;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.17;0.12;0.03;0.14;0.01;0.04;0.75;0.01;0.62;0.01;0.18;0.06;0.07;0.60;0.72;0.09;0.02;0.06;0.24;0.06;0.24;0.17;0.30;0.05;0.03;0.13;0.04;0.02;0.11;0.16;0.02;0.99;0.06;0.06;0.29;0.00;0.08;0.01;0.00;2.96;0.06;1.56;0.04;;
01.05.1967;;;;124.02;168.47;84.03;;;4.47;10975;102.44;;123.71;;105.07;;1.12;0.27;1.86;0.39;0.05;0.70;0.73;0.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;0.04;0.08;0.07;0.34;0.05;0.01;0.79;0.03;0.44;0.11;1.48;0.07;0.10;0.90;1.19;0.10;0.01;0.05;0.43;1.51;0.24;0.32;0.26;0.05;0.04;0.05;0.05;0.03;0.05;0.11;0.05;1.80;0.28;0.08;0.18;0.04;0.09;0.03;0.00;4.27;0.05;2.11;0.05;;
01.06.1967;;;;183.65;217.93;164.06;;;6.63;10581;146.31;;151.83;;110.82;;1.30;0.29;2.32;0.75;0.02;2.36;0.83;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.09;0.18;0.10;0.14;0.38;0.11;0.03;1.18;0.03;0.64;0.15;3.34;0.15;0.12;1.50;2.27;0.22;0.13;0.10;0.60;4.22;0.36;0.45;0.19;0.11;0.05;0.21;0.09;0.02;0.05;0.25;0.08;3.04;0.49;0.14;0.20;0.26;0.30;0.01;0.06;6.26;0.07;2.03;0.09;;
01.07.1967;;;;141.92;149.92;134.32;;;5.12;10684;118.32;;134.50;;100.33;;0.62;0.14;1.78;0.35;0.07;1.20;1.33;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.07;0.20;0.22;0.07;0.20;0.10;0.08;0.96;0.11;0.56;0.01;1.11;0.16;0.12;0.77;1.01;0.34;0.04;0.08;0.33;1.43;0.31;0.28;0.22;0.05;0.06;0.13;0.08;0.11;0.11;0.16;0.08;1.46;0.19;0.15;0.24;0.05;0.11;0.04;0.02;4.77;0.10;1.80;0.09;;
01.08.1967;;;;123.57;120.32;127.60;;;4.46;10319;104.07;;131.04;;82.16;;0.55;0.16;1.10;0.53;0.03;1.06;1.14;0.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.06;0.16;0.08;0.09;0.10;0.04;1.31;0.08;0.44;0.02;0.41;0.08;0.03;0.61;0.87;0.36;0.02;0.05;0.29;0.63;0.29;0.25;0.24;0.08;0.03;0.08;0.03;0.05;0.10;0.07;0.05;1.19;0.14;0.03;0.22;0.10;0.05;0.04;0.00;4.18;0.08;1.85;0.08;;
01.09.1967;;;;98.47;105.01;91.27;;;3.55;10698;84.75;;112.53;;64.98;;0.41;0.21;0.94;0.56;0.03;0.67;0.82;0.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.06;0.08;0.06;0.06;0.07;0.02;0.01;1.23;0.03;0.35;0.02;0.36;0.07;0.07;0.47;0.63;0.27;0.02;0.04;0.24;0.52;0.16;0.18;0.17;0.07;0.03;0.07;0.03;0.02;0.07;0.10;0.05;1.04;0.08;0.09;0.09;0.00;0.09;0.07;0.00;3.32;0.09;1.71;0.10;;
01.10.1967;;;;104.78;109.66;97.56;;;3.78;11323;95.73;;116.23;;76.88;;0.58;0.20;0.79;0.64;0.05;0.81;0.85;0.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.14;0.17;0.11;0.08;0.11;0.00;0.03;1.03;0.02;0.37;0.07;0.43;0.06;0.04;0.44;0.77;0.18;0.04;0.12;0.31;0.56;0.25;0.24;0.25;0.07;0.04;0.07;0.08;0.07;0.12;0.05;0.08;1.18;0.04;0.06;0.19;0.03;0.05;0.02;0.00;3.57;0.05;1.87;0.05;;
01.11.1967;;;;99.81;118.07;80.01;;;3.60;10971;89.08;;116.32;;78.76;;0.77;0.17;0.90;0.48;0.05;0.70;0.80;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;0.11;0.09;0.02;0.15;0.13;0.02;0.65;0.03;0.34;0.05;0.40;0.07;0.13;0.46;0.84;0.08;0.03;0.05;0.24;0.46;0.09;0.25;0.16;0.04;0.06;0.05;0.03;0.03;0.05;0.05;0.11;0.92;0.10;0.09;0.15;0.05;0.48;0.02;0.02;3.35;0.02;1.65;0.09;;
01.12.1967;;;;109.90;132.67;87.42;;;3.96;10493;92.86;;116.15;;84.51;;0.73;0.11;1.32;0.39;0.08;0.75;0.77;0.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.15;0.25;0.02;0.23;0.10;0.01;0.77;0.00;0.40;0.09;0.37;0.08;0.11;0.88;0.77;0.09;0.04;0.06;0.21;0.56;0.29;0.19;0.26;0.10;0.04;0.08;0.05;0.01;0.10;0.12;0.03;1.04;0.10;0.14;0.25;0.02;0.30;0.04;0.00;3.63;0.01;1.89;0.14;;
01.01.1968;;;;120.02;152.68;89.85;;;4.33;10209;97.71;;126.84;;89.09;;0.69;0.16;1.49;0.64;0.06;0.59;0.92;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.10;0.06;0.05;0.21;0.06;0.00;0.83;0.01;0.35;0.08;0.29;0.13;0.08;0.66;0.51;0.08;0.04;0.05;0.33;0.49;0.18;0.44;0.96;0.05;0.10;0.04;0.00;0.01;0.06;0.14;0.06;1.21;0.02;0.04;0.22;0.02;0.07;0.04;0.00;4.13;0.02;2.47;0.07;;
01.02.1968;;;;140.84;147.21;136.49;;;5.08;10333;115.64;;130.86;;111.91;;0.64;0.17;1.32;0.80;0.05;0.60;1.89;0.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.05;0.02;0.04;0.08;0.11;0.01;0.91;0.03;0.21;0.05;0.25;0.11;0.11;0.69;0.56;0.09;0.03;0.05;0.31;0.37;0.19;0.24;0.77;0.02;0.02;0.01;0.01;0.03;0.04;0.04;0.05;1.17;0.08;0.09;0.25;0.01;0.07;0.00;0.00;4.77;0.02;3.30;0.10;;
01.03.1968;;;;110.76;116.84;105.03;;;4.00;11363;98.44;;120.31;;86.04;;0.56;0.11;1.13;0.48;0.05;0.55;1.29;0.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.02;0.04;0.09;0.10;0.06;0.03;0.47;0.02;0.42;0.04;0.31;0.05;0.05;0.50;0.55;0.04;0.15;0.04;0.26;0.61;0.14;0.19;0.28;0.04;0.03;0.04;0.01;0.04;0.08;0.18;0.03;0.81;0.03;0.11;0.19;0.01;0.06;0.02;0.01;3.78;0.01;2.15;0.07;;
01.04.1968;;;;106.34;113.76;96.91;;;3.84;10584;86.89;;122.50;;61.69;;0.31;0.09;1.40;0.36;0.05;0.60;1.17;0.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;0.13;0.05;0.09;0.09;0.07;0.00;0.48;0.00;0.29;0.02;0.26;0.06;0.05;0.42;0.38;0.07;0.03;0.09;0.32;0.35;0.12;0.18;0.35;0.06;0.03;0.09;0.01;0.01;0.09;0.11;0.08;0.75;0.03;0.03;0.25;0.00;0.04;0.03;0.00;3.57;0.04;2.13;0.10;;
01.05.1968;;;;87.43;79.61;88.37;;;3.15;10938;76.30;;108.77;;65.04;;0.52;0.12;0.69;0.22;0.04;0.51;1.11;0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.13;0.05;0.06;0.09;0.02;0.01;0.49;0.00;0.38;0.01;0.12;0.06;0.03;1.00;0.42;0.06;0.07;0.04;0.19;0.22;0.10;0.14;0.17;0.02;0.00;0.05;0.01;0.02;0.02;0.17;0.01;0.65;0.00;0.07;0.11;0.05;0.05;0.02;0.00;3.01;0.01;1.53;0.08;;
01.06.1968;;;;77.74;78.42;72.89;;;2.80;10555;71.97;;103.95;;62.16;;0.34;0.10;0.70;0.44;0.02;0.34;1.06;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.09;0.08;0.09;0.08;0.01;0.02;0.57;0.01;0.39;0.01;0.10;0.06;0.00;0.99;0.51;0.05;0.00;0.03;0.21;0.26;0.14;0.17;0.13;0.03;0.00;0.03;0.01;0.01;0.01;0.09;0.07;0.80;0.02;0.04;0.11;0.01;0.04;0.05;0.01;2.61;0.00;1.52;0.06;;
01.07.1968;;;;106.30;120.88;88.42;;;3.83;9649;85.90;;122.08;;73.05;;0.41;0.15;1.02;0.84;0.02;0.40;1.19;0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.06;0.03;0.04;0.04;0.03;0.06;0.50;0.01;0.48;0.02;0.21;0.05;0.01;0.78;0.61;0.03;0.21;0.03;0.17;0.32;0.15;0.17;0.13;0.05;0.04;0.04;0.01;0.02;0.05;0.29;0.04;1.44;0.05;0.10;0.13;0.02;0.02;0.01;0.05;3.51;0.01;1.66;0.06;;
01.08.1968;;;;126.04;129.62;116.58;;;4.55;10491;100.85;;141.84;;76.48;;0.51;0.10;1.38;0.51;0.08;0.41;1.73;0.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.11;0.07;0.05;0.08;0.12;0.03;0.35;0.07;0.63;0.03;0.10;0.10;0.09;0.88;0.55;0.04;0.34;0.07;0.22;0.27;0.23;0.24;0.17;0.06;0.03;0.06;0.01;0.01;0.04;0.59;0.08;1.51;0.01;0.06;0.14;0.00;0.07;0.01;0.06;4.15;0.03;2.04;0.10;;
01.09.1968;;;;115.42;127.19;97.54;;;4.16;11072;96.86;;123.83;;76.28;;0.59;0.21;1.17;0.70;0.03;0.47;1.30;0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.03;0.10;0.05;0.06;0.06;0.01;0.54;0.00;0.80;0.01;0.26;0.08;0.06;0.71;0.63;0.11;0.23;0.04;0.23;0.57;0.27;0.17;0.14;0.09;0.04;0.05;0.02;0.01;0.05;0.54;0.06;1.69;0.03;0.10;0.18;0.01;0.06;0.02;0.00;3.83;0.01;1.79;0.08;;
01.10.1968;;;;90.05;104.29;73.73;;;3.25;11236;82.75;;119.51;;61.58;;0.44;0.12;0.70;0.89;0.06;0.42;0.93;0.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.08;0.11;0.03;0.08;0.04;0.01;0.36;0.00;0.36;0.03;0.15;0.03;0.03;0.71;0.37;0.05;0.12;0.03;0.10;0.31;0.14;0.11;0.19;0.07;0.06;0.04;0.02;0.06;0.06;0.26;0.12;1.07;0.01;0.08;0.13;0.00;0.13;0.01;0.00;3.11;0.02;1.66;0.06;;
01.11.1968;;;;89.11;100.59;75.38;;;3.21;10794;79.99;;109.43;;70.42;;0.38;0.26;0.98;0.43;0.05;0.32;0.98;0.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.08;0.20;0.06;0.12;0.02;0.02;0.39;0.02;0.48;0.03;0.22;0.07;0.04;1.02;0.52;0.06;0.06;0.03;0.11;0.37;0.20;0.21;0.16;0.03;0.03;0.08;0.05;0.00;0.06;0.24;0.07;1.01;0.02;0.06;0.17;0.00;0.06;0.04;0.00;3.04;0.01;1.61;0.08;;
01.12.1968;;;;80.37;79.19;79.22;;;2.90;10520;73.17;;98.40;;64.84;;0.45;0.10;0.60;0.40;0.05;0.36;0.91;0.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.04;0.03;0.07;0.10;0.07;0.02;0.25;0.01;0.17;0.02;0.23;0.03;0.01;0.54;0.27;0.04;0.02;0.03;0.09;0.55;0.17;0.16;0.22;0.02;0.04;0.03;0.01;0.03;0.04;0.10;0.05;0.86;0.04;0.01;0.13;0.01;0.13;0.02;0.00;2.70;0.02;1.25;0.02;;
01.01.1969;;;;98.54;116.76;79.68;;;3.55;11140;92.13;;107.72;;72.60;;0.44;0.12;1.10;0.66;0.05;0.39;0.81;0.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.02;0.05;0.07;0.12;0.01;0.01;0.35;0.02;0.21;0.00;0.51;0.09;0.03;1.27;0.70;0.11;0.02;0.04;0.20;1.04;0.16;0.19;0.14;0.03;0.05;0.02;0.04;0.04;0.07;0.10;0.04;1.36;0.07;0.07;0.12;0.00;0.03;0.02;0.01;3.29;0.02;1.25;0.04;;
01.02.1969;;;;99.30;101.65;91.29;;;3.58;9994;86.39;;99.73;;68.58;;0.31;0.08;0.79;0.83;0.05;0.34;1.03;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.09;0.18;0.03;0.06;0.28;0.03;0.47;0.00;0.64;0.01;0.34;0.03;0.07;1.05;0.71;0.04;0.12;0.02;0.11;0.72;0.24;0.15;0.17;0.05;0.02;0.04;0.06;0.05;0.06;0.21;0.03;1.36;0.02;0.08;0.17;0.00;0.04;0.03;0.01;3.27;0.03;1.27;0.02;;
01.03.1969;;;;126.85;126.27;123.17;;;4.58;11451;104.23;;108.15;;93.61;;0.48;0.17;1.04;0.93;0.03;0.41;1.78;0.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;0.05;0.11;0.03;0.17;0.14;0.02;1.00;0.00;0.52;0.03;0.45;0.10;0.10;1.35;0.83;0.17;0.06;0.02;0.26;0.73;0.19;0.29;0.25;0.09;0.05;0.06;0.03;0.06;0.08;0.17;0.03;2.03;0.03;0.10;0.19;0.01;0.04;0.08;0.03;4.39;0.03;2.03;0.03;;
01.04.1969;;;;106.28;117.41;91.63;;;3.83;11033;92.63;;105.35;;72.72;;0.60;0.07;1.02;0.63;0.07;0.52;1.13;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.01;0.05;0.01;0.02;0.11;0.04;0.02;0.63;0.03;0.24;0.02;0.37;0.13;0.07;0.71;0.62;0.14;0.09;0.02;0.12;0.47;0.12;0.34;0.38;0.06;0.02;0.04;0.04;0.08;0.06;0.17;0.06;1.32;0.01;0.13;0.08;0.02;0.07;0.05;0.01;3.56;0.03;1.45;0.05;;
01.05.1969;;;;84.32;76.94;86.47;;;3.04;11178;77.24;;102.93;;59.86;;0.26;0.08;0.68;0.48;0.04;0.38;1.15;0.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.03;0.09;0.07;0.02;0.09;0.07;0.04;0.43;0.02;0.21;0.04;0.30;0.05;0.06;0.72;0.41;0.01;0.04;0.06;0.13;0.43;0.15;0.18;0.18;0.05;0.04;0.11;0.01;0.06;0.05;0.08;0.02;0.79;0.04;0.03;0.16;0.00;0.11;0.04;0.00;2.74;0.02;1.29;0.02;;
01.06.1969;;;;85.46;84.86;81.55;;;3.08;10704;82.68;;98.47;;72.53;;0.36;0.08;0.66;0.54;0.06;0.36;1.14;0.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.07;0.11;0.07;0.04;0.13;0.03;0.04;0.43;0.04;0.24;0.01;0.22;0.08;0.07;0.57;0.32;0.05;0.07;0.01;0.06;0.37;0.12;0.29;0.21;0.02;0.02;0.09;0.01;0.08;0.10;0.12;0.05;0.89;0.03;0.05;0.13;0.01;0.02;0.07;0.00;2.91;0.06;1.40;0.05;;
01.07.1969;;;;91.40;95.23;86.40;;;3.30;10160;78.03;;102.35;;63.62;;0.23;0.12;0.94;0.50;0.05;0.43;1.07;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.07;0.08;0.02;0.05;0.03;0.02;0.42;0.02;0.26;0.01;0.57;0.06;0.04;0.73;0.48;0.07;0.02;0.08;0.18;0.65;0.09;0.23;0.17;0.05;0.05;0.08;0.01;0.04;0.09;0.07;0.04;1.03;0.02;0.10;0.20;0.01;0.06;0.03;0.00;3.06;0.04;1.31;0.04;;
01.08.1969;;;;95.19;89.41;102.18;;;3.43;10280;85.11;;100.93;;65.72;;0.34;0.07;0.85;0.53;0.05;0.36;1.36;0.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.04;0.14;0.04;0.04;0.05;0.01;0.02;0.66;0.02;0.22;0.01;0.53;0.08;0.02;0.52;0.50;0.11;0.04;0.10;0.18;0.70;0.15;0.22;0.18;0.03;0.03;0.01;0.00;0.05;0.12;0.15;0.03;0.93;0.15;0.03;0.31;0.01;0.06;0.04;0.02;3.14;0.00;1.39;0.05;;
01.09.1969;;;;87.57;79.07;91.14;;;3.16;10605;81.82;;103.90;;61.57;;0.39;0.12;0.53;0.42;0.08;0.33;1.17;0.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.08;0.10;0.06;0.12;0.07;0.05;0.02;0.48;0.03;0.26;0.00;0.51;0.05;0.05;0.63;0.60;0.08;0.04;0.01;0.19;0.70;0.15;0.22;0.19;0.07;0.00;0.02;0.01;0.04;0.08;0.03;0.04;0.87;0.03;0.05;0.15;0.02;0.05;0.05;0.00;2.85;0.05;1.28;0.03;;
01.10.1969;;;;85.14;100.70;69.29;;;3.07;11102;79.72;;104.13;;67.00;;0.55;0.08;0.77;0.59;0.11;0.35;0.84;0.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.05;0.05;0.08;0.05;0.12;0.03;0.04;0.40;0.03;0.20;0.02;0.42;0.04;0.10;0.43;0.31;0.13;0.05;0.00;0.08;0.56;0.12;0.26;0.13;0.05;0.03;0.05;0.03;0.04;0.02;0.08;0.02;0.91;0.02;0.04;0.17;0.01;0.06;0.03;0.01;2.85;0.02;1.17;0.01;;
